Acorn,Date,nb_pts,nb_clients,Conso_kWh
ACORN-E,2013-01-21,48,1554.9375,14.8605994068637
ACORN-E,2013-01-22,48,1554.25,14.7620698358422
ACORN-E,2013-01-23,48,1552.33333333333,14.7215553180554
ACORN-E,2013-01-24,48,1551.9375,14.7015003205034
ACORN-E,2013-01-25,48,1551.64583333333,14.5894632812566
ACORN-E,2013-01-26,48,1551.66666666667,13.6193754521337
ACORN-E,2013-01-27,48,1552.91666666667,13.5728485577659
ACORN-E,2013-01-28,48,1551.66666666667,13.1180047409953
ACORN-E,2013-01-29,48,1548.58333333333,12.223540533418
ACORN-E,2013-01-30,48,1546.0,11.6314934206906
ACORN-E,2013-01-31,48,1547.83333333333,11.874226072793
ACORN-E,2013-02-01,48,1547.375,12.0848754900959
ACORN-E,2013-02-02,48,1547.9375,13.1404778955759
ACORN-E,2013-02-03,48,1547.52083333333,14.1551114127682
ACORN-E,2013-02-04,48,1547.5625,12.2429796525117
ACORN-E,2013-02-05,48,1547.72916666667,12.8239270374473
ACORN-E,2013-02-06,48,1546.97916666667,13.1360013109234
ACORN-E,2013-02-07,48,1546.54166666667,13.0078744927861
ACORN-E,2013-02-08,48,1546.95833333333,12.9799318713813
ACORN-E,2013-02-09,48,1546.4375,13.6409762662103
ACORN-E,2013-02-10,48,1545.8125,14.4116260783011
ACORN-E,2013-02-11,48,1545.08333333333,14.129816930473
ACORN-E,2013-02-12,48,1545.95833333333,14.1717320073742
ACORN-E,2013-02-13,48,1544.97916666667,13.8215114797944
ACORN-E,2013-02-14,48,1542.33333333333,13.0214328924732
ACORN-E,2013-02-15,48,1542.54166666667,12.2613490612185
ACORN-E,2013-02-16,48,1542.91666666667,11.9828478083046
ACORN-E,2013-02-17,48,1542.89583333333,12.41887532922
ACORN-E,2013-02-18,48,1540.75,12.1058320099669
ACORN-E,2013-02-19,48,1540.64583333333,11.9810868238971
ACORN-E,2013-02-20,48,1540.3125,12.3737110688862
ACORN-E,2013-02-21,48,1537.04166666667,13.2176170837471
ACORN-E,2013-02-22,48,1538.625,13.8518511686969
ACORN-E,2013-02-23,48,1538.95833333333,14.0971214228451
ACORN-E,2013-02-24,48,1538.95833333333,14.8928820096978
ACORN-E,2013-02-25,48,1537.91666666667,14.1657487652348
ACORN-E,2013-02-26,48,1537.875,13.7567261056504
ACORN-E,2013-02-27,48,1526.125,13.3161862765226
ACORN-E,2013-02-28,48,1524.1875,12.9426576512858
ACORN-E,2013-03-01,48,1524.79166666667,12.9451946858526
ACORN-E,2013-03-02,48,1523.79166666667,13.0630348689395
ACORN-E,2013-03-03,48,1524.89583333333,13.3815688233246
ACORN-E,2013-03-04,48,1519.875,12.499777132647
ACORN-E,2013-03-05,48,1522.9375,11.5510600559439
ACORN-E,2013-03-06,48,1521.70833333333,11.2178752244238
ACORN-E,2013-03-07,48,1519.77083333333,11.3630449830748
ACORN-E,2013-03-08,48,1520.375,11.1147683521966
ACORN-E,2013-03-09,48,1521.66666666667,11.7192082247091
ACORN-E,2013-03-10,48,1521.83333333333,13.3634044707332
ACORN-E,2013-03-11,48,1521.29166666667,14.2005679359751
ACORN-E,2013-03-12,48,1519.79166666667,14.0535659158744
ACORN-E,2013-03-13,48,1518.9375,13.0886802661069
ACORN-E,2013-03-14,48,1518.9375,12.7651004779593
ACORN-E,2013-03-15,48,1519.70833333333,12.3318594128532
ACORN-E,2013-03-16,48,1518.95833333333,12.7975274978929
ACORN-E,2013-03-17,48,1517.77083333333,13.1011354226523
ACORN-E,2013-03-18,48,1518.64583333333,12.7870790009698
ACORN-E,2013-03-19,48,1518.0625,12.2766512586736
ACORN-E,2013-03-20,48,1518.9375,12.6082015146963
ACORN-E,2013-03-21,48,1518.6875,12.2905181487928
ACORN-E,2013-03-22,48,1518.85416666667,13.0343660600478
ACORN-E,2013-03-23,48,1517.8125,14.4674132200073
ACORN-E,2013-03-24,48,1518.70833333333,15.4350093851371
ACORN-E,2013-03-25,48,1518.75,14.2956490210339
ACORN-E,2013-03-26,48,1518.8125,14.2987223505345
ACORN-E,2013-03-27,48,1517.85416666667,13.7351043582809
ACORN-E,2013-03-28,48,1518.75,12.998063613105
ACORN-E,2013-03-29,48,1518.02083333333,12.7565286845325
ACORN-E,2013-03-30,48,1518.6875,12.0826602141864
ACORN-E,2013-03-31,48,1517.04166666667,12.096634166056
ACORN-E,2013-04-01,48,1516.79166666667,12.560746460632
ACORN-E,2013-04-02,48,1516.83333333333,12.1800498277973
ACORN-E,2013-04-03,48,1516.97916666667,12.8449863091435
ACORN-E,2013-04-04,48,1514.16666666667,13.1439744201616
ACORN-E,2013-04-05,48,1513.35416666667,12.7072927044492
ACORN-E,2013-04-06,48,1513.9375,11.6864360904028
ACORN-E,2013-04-07,48,1513.97916666667,11.6033508493922
ACORN-E,2013-04-08,48,1513.0,11.1064882912261
ACORN-E,2013-04-09,48,1511.95833333333,11.478215608742
ACORN-E,2013-04-10,48,1512.97916666667,10.7452496718334
ACORN-E,2013-04-11,48,1512.75,10.9525544994317
ACORN-E,2013-04-12,48,1511.14583333333,10.6761253626054
ACORN-E,2013-04-13,48,1511.625,10.7512593774446
ACORN-E,2013-04-14,48,1511.375,9.97140056909634
ACORN-E,2013-04-15,48,1512.64583333333,9.45060758580056
ACORN-E,2013-04-16,48,1511.875,9.30869867220159
ACORN-E,2013-04-17,48,1508.22916666667,9.33922998847911
ACORN-E,2013-04-18,48,1509.08333333333,9.4670115743514
ACORN-E,2013-04-19,48,1510.97916666667,9.50071436238424
ACORN-E,2013-04-20,48,1510.4375,9.30153400494376
ACORN-E,2013-04-21,48,1511.89583333333,9.92296966608932
ACORN-E,2013-04-22,48,1511.77083333333,9.55164822218786
ACORN-E,2013-04-23,48,1512.0,8.68495039887566
ACORN-E,2013-04-24,48,1511.66666666667,8.47392943121172
ACORN-E,2013-04-25,48,1510.04166666667,8.1969011144972
ACORN-E,2013-04-26,48,1509.72916666667,8.66608496267383
ACORN-E,2013-04-27,48,1508.22916666667,9.42857301690164
ACORN-E,2013-04-28,48,1509.25,9.78692971256058
ACORN-E,2013-04-29,48,1508.47916666667,9.11775548751278
ACORN-E,2013-04-30,48,1510.6875,9.02584303048144
ACORN-E,2013-05-01,48,1509.0,8.89956471106951
ACORN-E,2013-05-02,48,1506.41666666667,8.5953678201668
ACORN-E,2013-05-03,48,1506.70833333333,8.16601452036002
ACORN-E,2013-05-04,48,1506.75,8.58748287791204
ACORN-E,2013-05-05,48,1505.64583333333,8.46293921121008
ACORN-E,2013-05-06,48,1506.97916666667,8.38489385058298
ACORN-E,2013-05-07,48,1505.89583333333,8.1738702019261
ACORN-E,2013-05-08,48,1505.83333333333,8.43168012579819
ACORN-E,2013-05-09,48,1503.3125,8.70642124054509
ACORN-E,2013-05-10,48,1504.95833333333,8.63150314885828
ACORN-E,2013-05-11,48,1504.02083333333,9.25306429817899
ACORN-E,2013-05-12,48,1503.97916666667,9.89562039066751
ACORN-E,2013-05-13,48,1502.75,9.01868786238403
ACORN-E,2013-05-14,48,1505.66666666667,9.60366056987169
ACORN-E,2013-05-15,48,1504.0,9.65888583184731
ACORN-E,2013-05-16,48,1501.47916666667,9.0839382072313
ACORN-E,2013-05-17,48,1501.95833333333,9.42078825268281
ACORN-E,2013-05-18,48,1501.4375,9.15990007310767
ACORN-E,2013-05-19,48,1502.0,9.12674966737683
ACORN-E,2013-05-20,48,1501.79166666667,9.08320661105876
ACORN-E,2013-05-21,48,1499.52083333333,8.79603213824091
ACORN-E,2013-05-22,48,1499.95833333333,9.00379709586618
ACORN-E,2013-05-23,48,1499.5,9.17269580432696
ACORN-E,2013-05-24,48,1500.85416666667,9.95184640228719
ACORN-E,2013-05-25,48,1499.02083333333,8.93120024491696
ACORN-E,2013-05-26,48,1498.54166666667,8.32056600934003
ACORN-E,2013-05-27,48,1499.79166666667,8.49796473193311
ACORN-E,2013-05-28,48,1499.83333333333,9.23012812103854
ACORN-E,2013-05-29,48,1497.8125,9.23205101468994
ACORN-E,2013-05-30,48,1498.6875,9.20928698903466
ACORN-E,2013-05-31,48,1496.0625,8.44696028379508
ACORN-E,2013-06-01,48,1498.04166666667,8.36917209284768
ACORN-E,2013-06-02,48,1496.77083333333,8.54114021019586
ACORN-E,2013-06-03,48,1495.02083333333,8.09542114409748
ACORN-E,2013-06-04,48,1495.79166666667,8.09538031738401
ACORN-E,2013-06-05,48,1495.77083333333,8.05472692087553
ACORN-E,2013-06-06,48,1494.20833333333,7.94696153212616
ACORN-E,2013-06-07,48,1494.97916666667,8.06378404960883
ACORN-E,2013-06-08,48,1492.70833333333,8.14648479307627
ACORN-E,2013-06-09,48,1493.97916666667,9.08036353186356
ACORN-E,2013-06-10,48,1493.83333333333,8.81014707028507
ACORN-E,2013-06-11,48,1490.33333333333,8.58497219697114
ACORN-E,2013-06-12,48,1489.52083333333,8.7693284567801
ACORN-E,2013-06-13,48,1492.79166666667,8.58125378636684
ACORN-E,2013-06-14,48,1490.91666666667,8.14827442264565
ACORN-E,2013-06-15,48,1491.97916666667,8.34232166016317
ACORN-E,2013-06-16,48,1491.97916666667,8.47103999569265
ACORN-E,2013-06-17,48,1491.02083333333,8.1419437089508
ACORN-E,2013-06-18,48,1489.52083333333,8.10254903395783
ACORN-E,2013-06-19,48,1490.02083333333,7.93150771239117
ACORN-E,2013-06-20,48,1487.9375,8.00592148144507
ACORN-E,2013-06-21,48,1488.83333333333,7.86817974959646
ACORN-E,2013-06-22,48,1490.9375,8.13548586599615
ACORN-E,2013-06-23,48,1488.85416666667,8.64228696372425
ACORN-E,2013-06-24,48,1489.95833333333,8.43556313659868
ACORN-E,2013-06-25,48,1490.95833333333,8.0152104965648
ACORN-E,2013-06-26,48,1490.97916666667,8.02445185010826
ACORN-E,2013-06-27,48,1490.875,8.06098843577456
ACORN-E,2013-06-28,48,1490.91666666667,8.20641487839885
ACORN-E,2013-06-29,48,1490.02083333333,7.85571525955415
ACORN-E,2013-06-30,48,1490.45833333333,8.2282940030743
ACORN-E,2013-07-01,48,1489.91666666667,8.03714971325262
ACORN-E,2013-07-02,48,1488.91666666667,8.18311478983878
ACORN-E,2013-07-03,48,1486.85416666667,8.19120509338079
ACORN-E,2013-07-04,48,1483.04166666667,7.94161673199748
ACORN-E,2013-07-05,48,1482.64583333333,7.77334311546919
ACORN-E,2013-07-06,48,1483.0,7.61954012339852
ACORN-E,2013-07-07,48,1483.0,7.87862036210384
ACORN-E,2013-07-08,48,1481.70833333333,7.74465402867311
ACORN-E,2013-07-09,48,1480.04166666667,7.67513185081181
ACORN-E,2013-07-10,48,1480.1875,7.66250925951192
ACORN-E,2013-07-11,48,1480.89583333333,7.62241110759709
ACORN-E,2013-07-12,48,1480.75,7.65029490222827
ACORN-E,2013-07-13,48,1476.0625,7.51619327865368
ACORN-E,2013-07-14,48,1476.60416666667,7.90793148060907
ACORN-E,2013-07-15,48,1478.0625,7.81012523023661
ACORN-E,2013-07-16,48,1476.04166666667,7.72789895094023
ACORN-E,2013-07-17,48,1476.70833333333,7.77630273150274
ACORN-E,2013-07-18,48,1476.5,7.62938560832804
ACORN-E,2013-07-19,48,1477.95833333333,7.48300968291858
ACORN-E,2013-07-20,48,1474.5625,7.53072523234503
ACORN-E,2013-07-21,48,1473.9375,7.59871294476236
ACORN-E,2013-07-22,48,1472.97916666667,7.8170192416409
ACORN-E,2013-07-23,48,1472.5,7.82233430882427
ACORN-E,2013-07-24,48,1473.0625,7.43533483875446
ACORN-E,2013-07-25,48,1470.70833333333,7.58788851106241
ACORN-E,2013-07-26,48,1470.91666666667,7.35842948872214
ACORN-E,2013-07-27,48,1472.29166666667,7.53030946725996
ACORN-E,2013-07-28,48,1472.89583333333,7.65432023659551
ACORN-E,2013-07-29,48,1472.85416666667,7.52713526447062
ACORN-E,2013-07-30,48,1472.41666666667,7.61095629295147
ACORN-E,2013-07-31,48,1472.77083333333,7.57383204194731
ACORN-E,2013-08-01,48,1473.70833333333,7.51944254889665
ACORN-E,2013-08-02,48,1469.35416666667,7.54731954853674
ACORN-E,2013-08-03,48,1469.97916666667,7.25753684119045
ACORN-E,2013-08-04,48,1468.04166666667,7.48713494644423
ACORN-E,2013-08-05,48,1469.875,7.60473494264417
ACORN-E,2013-08-06,48,1467.70833333333,7.33302436497499
ACORN-E,2013-08-07,48,1468.95833333333,7.26659832270131
ACORN-E,2013-08-08,48,1467.0,7.22308588991138
ACORN-E,2013-08-09,48,1464.77083333333,7.2247913468627
ACORN-E,2013-08-10,48,1466.9375,7.08723734420189
ACORN-E,2013-08-11,48,1467.9375,7.50195411101165
ACORN-E,2013-08-12,48,1466.97916666667,7.36519400743221
ACORN-E,2013-08-13,48,1466.83333333333,7.34527626948162
ACORN-E,2013-08-14,48,1465.89583333333,7.2334333830659
ACORN-E,2013-08-15,48,1465.97916666667,7.38041730329838
ACORN-E,2013-08-16,48,1464.0,7.45321881558998
ACORN-E,2013-08-17,48,1461.875,7.529408545095
ACORN-E,2013-08-18,48,1461.75,7.69766793812501
ACORN-E,2013-08-19,48,1461.0,7.41143189486653
ACORN-E,2013-08-20,48,1462.9375,7.31589561932804
ACORN-E,2013-08-21,48,1463.85416666667,7.31998597732732
ACORN-E,2013-08-22,48,1456.29166666667,7.7400284013659
ACORN-E,2013-08-23,48,1457.89583333333,7.43721867919833
ACORN-E,2013-08-24,48,1456.9375,7.71285511074021
ACORN-E,2013-08-25,48,1457.91666666667,7.53285390412844
ACORN-E,2013-08-26,48,1454.91666666667,7.55252089909964
ACORN-E,2013-08-27,48,1457.08333333333,7.629405066493
ACORN-E,2013-08-28,48,1457.20833333333,7.4674911690832
ACORN-E,2013-08-29,48,1457.875,7.42980298787463
ACORN-E,2013-08-30,48,1456.625,7.47066386287653
ACORN-E,2013-08-31,48,1456.3125,7.50111687933932
ACORN-E,2013-09-01,48,1457.9375,8.09720904997151
ACORN-E,2013-09-02,48,1455.72916666667,7.68052142066257
ACORN-E,2013-09-03,48,1456.97916666667,7.65837377174016
ACORN-E,2013-09-04,48,1456.54166666667,7.75089078205369
ACORN-E,2013-09-05,48,1455.125,7.75291083588298
ACORN-E,2013-09-06,48,1453.02083333333,8.05272817686839
ACORN-E,2013-09-07,48,1456.91666666667,7.882321315592
ACORN-E,2013-09-08,48,1455.97916666667,8.49424942734563
ACORN-E,2013-09-09,48,1455.02083333333,8.72101958001666
ACORN-E,2013-09-10,48,1454.95833333333,8.84287008559974
ACORN-E,2013-09-11,48,1451.08333333333,8.83019658876485
ACORN-E,2013-09-12,48,1451.22916666667,8.59686001178745
ACORN-E,2013-09-13,48,1452.33333333333,8.87598914526454
ACORN-E,2013-09-14,48,1450.14583333333,9.19175896841777
ACORN-E,2013-09-15,48,1447.6875,9.70570218177592
ACORN-E,2013-09-16,48,1447.625,9.20956510841494
ACORN-E,2013-09-17,48,1448.875,9.50600386585219
ACORN-E,2013-09-18,48,1448.91666666667,9.13145490103967
ACORN-E,2013-09-19,48,1447.66666666667,9.36030737869128
ACORN-E,2013-09-20,48,1446.79166666667,8.82776161840763
ACORN-E,2013-09-21,48,1444.9375,8.90304160878105
